Type,Local ID,Message,Field 0,Value 0,Units 0,Field 1,Value 1,Units 1,Field 2,Value 2,Units 2,Field 3,Value 3,Units 3,Field 4,Value 4,Units 4,Field 5,Value 5,Units 5,Field 6,Value 6,Units 6,Field 7,Value 7,Units 7,Field 8,Value 8,Units 8,Field 9,Value 9,Units 9,Field 10,Value 10,Units 10,Field 11,Value 11,Units 11
Data,0,record,timestamp,1745916314000,ms,heart_rate,147,bpm,calories,187,kcal
Data,0,record,timestamp,1745916319000,ms,heart_rate,147,bpm,calories,188,kcal
Data,0,record,timestamp,1745916324000,ms,heart_rate,145,bpm,calories,189,kcal
Data,0,record,timestamp,1745916329000,ms,heart_rate,146,bpm,calories,190,kcal
Data,0,record,timestamp,1745916334000,ms,heart_rate,149,bpm,calories,191,kcal
Data,0,record,timestamp,1745916339000,ms,heart_rate,148,bpm,calories,192,kcal
Data,0,record,timestamp,1745916344000,ms,heart_rate,146,bpm,calories,193,kcal
Data,0,record,timestamp,1745916349000,ms,heart_rate,147,bpm,calories,194,kcal
Data,0,record,timestamp,1745916354000,ms,heart_rate,148,bpm,calories,195,kcal
Data,0,record,timestamp,1745916359000,ms,heart_rate,148,bpm,calories,196,kcal
Data,0,record,timestamp,1745916364000,ms,heart_rate,147,bpm,calories,197,kcal
Data,0,record,timestamp,1745916369000,ms,heart_rate,148,bpm,calories,198,kcal
Data,0,record,timestamp,1745916374000,ms,heart_rate,150,bpm,calories,199,kcal
Data,0,record,timestamp,1745916379000,ms,heart_rate,151,bpm,calories,200,kcal
Data,0,record,timestamp,1745916384000,ms,heart_rate,150,bpm,calories,201,kcal
Data,0,record,timestamp,1745916389000,ms,heart_rate,152,bpm,calories,202,kcal
Data,0,record,timestamp,1745916394000,ms,heart_rate,152,bpm,calories,203,kcal
Data,0,record,timestamp,1745916399000,ms,heart_rate,152,bpm,calories,204,kcal
Data,0,record,timestamp,1745916404000,ms,heart_rate,153,bpm,calories,205,kcal
Data,0,record,timestamp,1745916409000,ms,heart_rate,152,bpm,calories,206,kcal
Data,0,record,timestamp,1745916414000,ms,heart_rate,149,bpm,calories,207,kcal
Data,0,record,timestamp,1745916419000,ms,heart_rate,149,bpm,calories,208,kcal
Data,0,record,timestamp,1745916424000,ms,heart_rate,149,bpm,calories,209,kcal
Data,0,record,timestamp,1745916429000,ms,heart_rate,149,bpm,calories,210,kcal
Data,0,record,timestamp,1745916434000,ms,heart_rate,150,bpm,calories,211,kcal
Data,0,record,timestamp,1745916439000,ms,heart_rate,149,bpm,calories,212,kcal
Data,0,record,timestamp,1745916444000,ms,heart_rate,149,bpm,calories,213,kcal
Data,0,record,timestamp,1745916471000,ms,heart_rate,149,bpm,calories,219,kcal
Data,0,record,timestamp,1745916476000,ms,heart_rate,151,bpm,calories,220,kcal
Data,0,record,timestamp,1745916481000,ms,heart_rate,152,bpm,calories,221,kcal
Data,0,record,timestamp,1745916486000,ms,heart_rate,153,bpm,calories,222,kcal
Data,0,record,timestamp,1745916491000,ms,heart_rate,150,bpm,calories,223,kcal
Data,0,record,timestamp,1745916496000,ms,heart_rate,148,bpm,calories,224,kcal
Data,0,record,timestamp,1745916501000,ms,heart_rate,150,bpm,calories,225,kcal
Data,0,record,timestamp,1745916506000,ms,heart_rate,149,bpm,calories,226,kcal
Data,0,record,timestamp,1745916511000,ms,heart_rate,147,bpm,calories,227,kcal
Data,0,record,timestamp,1745916516000,ms,heart_rate,146,bpm,calories,228,kcal
Data,0,record,timestamp,1745916521000,ms,heart_rate,148,bpm,calories,229,kcal
Data,0,record,timestamp,1745916526000,ms,heart_rate,146,bpm,calories,230,kcal
Data,0,record,timestamp,1745916531000,ms,heart_rate,146,bpm,calories,231,kcal
Data,0,record,timestamp,1745916536000,ms,heart_rate,148,bpm,calories,232,kcal
Data,0,record,timestamp,1745916541000,ms,heart_rate,147,bpm,calories,233,kcal
Data,0,record,timestamp,1745916546000,ms,heart_rate,146,bpm,calories,234,kcal
Data,0,record,timestamp,1745916551000,ms,heart_rate,147,bpm,calories,236,kcal
Data,0,record,timestamp,1745916556000,ms,heart_rate,146,bpm,calories,237,kcal
Data,0,record,timestamp,1745916561000,ms,heart_rate,147,bpm,calories,238,kcal
Data,0,record,timestamp,1745916566000,ms,heart_rate,148,bpm,calories,239,kcal
Data,0,record,timestamp,1745916571000,ms,heart_rate,146,bpm,calories,240,kcal
Data,0,record,timestamp,1745916576000,ms,heart_rate,144,bpm,calories,241,kcal
Data,0,record,timestamp,1745916581000,ms,heart_rate,144,bpm,calories,242,kcal
Data,0,record,timestamp,1745916586000,ms,heart_rate,144,bpm,calories,243,kcal
Data,0,record,timestamp,1745916591000,ms,heart_rate,144,bpm,calories,244,kcal
Data,0,record,timestamp,1745916596000,ms,heart_rate,146,bpm,calories,245,kcal
Data,0,record,timestamp,1745916601000,ms,heart_rate,147,bpm,calories,246,kcal
Data,0,record,timestamp,1745916606000,ms,heart_rate,149,bpm,calories,247,kcal
Data,0,record,timestamp,1745916611000,ms,heart_rate,150,bpm,calories,248,kcal
Data,0,record,timestamp,1745916616000,ms,heart_rate,150,bpm,calories,249,kcal
Data,0,record,timestamp,1745916621000,ms,heart_rate,151,bpm,calories,250,kcal
Data,0,record,timestamp,1745916626000,ms,heart_rate,151,bpm,calories,251,kcal
Data,0,record,timestamp,1745916631000,ms,heart_rate,151,bpm,calories,252,kcal
Data,0,record,timestamp,1745916636000,ms,heart_rate,151,bpm,calories,253,kcal
Data,0,record,timestamp,1745916641000,ms,heart_rate,150,bpm,calories,254,kcal
Data,0,record,timestamp,1745916646000,ms,heart_rate,148,bpm,calories,255,kcal
Data,0,record,timestamp,1745916651000,ms,heart_rate,148,bpm,calories,256,kcal
Data,0,record,timestamp,1745916656000,ms,heart_rate,147,bpm,calories,257,kcal
Data,0,record,timestamp,1745916661000,ms,heart_rate,147,bpm,calories,258,kcal
Data,0,record,timestamp,1745916666000,ms,heart_rate,146,bpm,calories,259,kcal
Data,0,record,timestamp,1745916671000,ms,heart_rate,147,bpm,calories,260,kcal
Data,0,record,timestamp,1745916676000,ms,heart_rate,147,bpm,calories,261,kcal
Data,0,record,timestamp,1745916681000,ms,heart_rate,147,bpm,calories,262,kcal
Data,0,record,timestamp,1745916686000,ms,heart_rate,146,bpm,calories,263,kcal
Data,0,record,timestamp,1745916691000,ms,heart_rate,147,bpm,calories,264,kcal
Data,0,record,timestamp,1745916696000,ms,heart_rate,148,bpm,calories,265,kcal
Data,0,record,timestamp,1745916701000,ms,heart_rate,146,bpm,calories,266,kcal
Data,0,record,timestamp,1745916706000,ms,heart_rate,145,bpm,calories,267,kcal
Data,0,record,timestamp,1745916735000,ms,heart_rate,145,bpm,calories,273,kcal
Data,0,record,timestamp,1745916740000,ms,heart_rate,145,bpm,calories,274,kcal
Data,0,record,timestamp,1745916745000,ms,heart_rate,145,bpm,calories,275,kcal
Data,0,record,timestamp,1745916750000,ms,heart_rate,145,bpm,calories,276,kcal
Data,0,record,timestamp,1745916755000,ms,heart_rate,145,bpm,calories,278,kcal
Data,0,record,timestamp,1745916760000,ms,heart_rate,142,bpm,calories,279,kcal
Data,0,record,timestamp,1745916765000,ms,heart_rate,143,bpm,calories,280,kcal
Data,0,record,timestamp,1745916770000,ms,heart_rate,140,bpm,calories,281,kcal
Data,0,record,timestamp,1745916775000,ms,heart_rate,137,bpm,calories,282,kcal
Data,0,record,timestamp,1745916780000,ms,heart_rate,138,bpm,calories,283,kcal
Data,0,record,timestamp,1745916785000,ms,heart_rate,140,bpm,calories,284,kcal
Data,0,record,timestamp,1745916790000,ms,heart_rate,141,bpm,calories,285,kcal
Data,0,record,timestamp,1745916795000,ms,heart_rate,143,bpm,calories,286,kcal
Data,0,record,timestamp,1745916800000,ms,heart_rate,144,bpm,calories,287,kcal
Data,0,record,timestamp,1745916805000,ms,heart_rate,144,bpm,calories,288,kcal
Data,0,record,timestamp,1745916810000,ms,heart_rate,145,bpm,calories,289,kcal
Data,0,record,timestamp,1745916815000,ms,heart_rate,144,bpm,calories,290,kcal
Data,0,record,timestamp,1745916820000,ms,heart_rate,144,bpm,calories,291,kcal
Data,0,record,timestamp,1745916825000,ms,heart_rate,145,bpm,calories,292,kcal
Data,0,record,timestamp,1745916830000,ms,heart_rate,145,bpm,calories,293,kcal
Data,0,record,timestamp,1745916835000,ms,heart_rate,145,bpm,calories,294,kcal
Data,0,record,timestamp,1745916840000,ms,heart_rate,145,bpm,calories,295,kcal
Data,0,record,timestamp,1745916845000,ms,heart_rate,146,bpm,calories,296,kcal
Data,0,record,timestamp,1745916850000,ms,heart_rate,145,bpm,calories,297,kcal
Data,0,record,timestamp,1745916855000,ms,heart_rate,147,bpm,calories,298,kcal
Data,0,record,timestamp,1745916860000,ms,heart_rate,146,bpm,calories,299,kcal
Data,0,record,timestamp,1745916865000,ms,heart_rate,145,bpm,calories,300,kcal
Data,0,record,timestamp,1745916870000,ms,heart_rate,145,bpm,calories,301,kcal
Data,0,record,timestamp,1745916875000,ms,heart_rate,145,bpm,calories,302,kcal
Data,0,record,timestamp,1745916880000,ms,heart_rate,146,bpm,calories,303,kcal
Data,0,record,timestamp,1745916885000,ms,heart_rate,146,bpm,calories,304,kcal
Data,0,record,timestamp,1745916890000,ms,heart_rate,146,bpm,calories,305,kcal
Data,0,record,timestamp,1745916895000,ms,heart_rate,145,bpm,calories,306,kcal
Data,0,record,timestamp,1745916900000,ms,heart_rate,145,bpm,calories,307,kcal
Data,0,record,timestamp,1745916905000,ms,heart_rate,144,bpm,calories,308,kcal
Data,0,record,timestamp,1745916910000,ms,heart_rate,147,bpm,calories,309,kcal
Data,0,record,timestamp,1745916915000,ms,heart_rate,146,bpm,calories,310,kcal
Data,0,record,timestamp,1745916920000,ms,heart_rate,148,bpm,calories,311,kcal
Data,0,record,timestamp,1745916925000,ms,heart_rate,148,bpm,calories,313,kcal
Data,0,record,timestamp,1745916930000,ms,heart_rate,148,bpm,calories,314,kcal
Data,0,record,timestamp,1745916935000,ms,heart_rate,147,bpm,calories,315,kcal
Data,0,record,timestamp,1745916940000,ms,heart_rate,149,bpm,calories,316,kcal
Data,0,record,timestamp,1745916945000,ms,heart_rate,148,bpm,calories,317,kcal
Data,0,record,timestamp,1745916950000,ms,heart_rate,147,bpm,calories,318,kcal
Data,0,record,timestamp,1745916955000,ms,heart_rate,148,bpm,calories,319,kcal
Data,0,record,timestamp,1745916960000,ms,heart_rate,144,bpm,calories,320,kcal
Data,0,record,timestamp,1745916965000,ms,heart_rate,144,bpm,calories,321,kcal
Data,0,record,timestamp,1745916970000,ms,heart_rate,143,bpm,calories,322,kcal
Data,0,record,timestamp,1745916987000,ms,heart_rate,143,bpm,calories,325,kcal
Data,0,record,timestamp,1745916992000,ms,heart_rate,143,bpm,calories,326,kcal
Data,0,record,timestamp,1745916997000,ms,heart_rate,142,bpm,calories,327,kcal
Data,0,record,timestamp,1745917002000,ms,heart_rate,143,bpm,calories,328,kcal
Data,0,record,timestamp,1745917007000,ms,heart_rate,143,bpm,calories,329,kcal
Data,0,record,timestamp,1745917012000,ms,heart_rate,144,bpm,calories,330,kcal
Data,0,record,timestamp,1745917017000,ms,heart_rate,146,bpm,calories,331,kcal
Data,0,record,timestamp,1745917022000,ms,heart_rate,146,bpm,calories,333,kcal
Data,0,record,timestamp,1745917027000,ms,heart_rate,143,bpm,calories,334,kcal
Data,0,record,timestamp,1745917032000,ms,heart_rate,141,bpm,calories,335,kcal
Data,0,record,timestamp,1745917037000,ms,heart_rate,141,bpm,calories,336,kcal
Data,0,record,timestamp,1745917042000,ms,heart_rate,143,bpm,calories,337,kcal
Data,0,record,timestamp,1745917047000,ms,heart_rate,147,bpm,calories,338,kcal
Data,0,record,timestamp,1745917052000,ms,heart_rate,147,bpm,calories,339,kcal
Data,0,record,timestamp,1745917057000,ms,heart_rate,148,bpm,calories,340,kcal
Data,0,record,timestamp,1745917062000,ms,heart_rate,145,bpm,calories,341,kcal
Data,0,record,timestamp,1745917067000,ms,heart_rate,147,bpm,calories,342,kcal
Data,0,record,timestamp,1745917072000,ms,heart_rate,149,bpm,calories,343,kcal
Data,0,record,timestamp,1745917077000,ms,heart_rate,150,bpm,calories,344,kcal
Data,0,record,timestamp,1745917082000,ms,heart_rate,150,bpm,calories,345,kcal
Data,0,record,timestamp,1745917087000,ms,heart_rate,150,bpm,calories,346,kcal
Data,0,record,timestamp,1745917092000,ms,heart_rate,150,bpm,calories,347,kcal
Data,0,record,timestamp,1745917097000,ms,heart_rate,148,bpm,calories,348,kcal
Data,0,record,timestamp,1745917102000,ms,heart_rate,148,bpm,calories,349,kcal
Data,0,record,timestamp,1745917107000,ms,heart_rate,145,bpm,calories,350,kcal
Data,0,record,timestamp,1745917112000,ms,heart_rate,146,bpm,calories,351,kcal
Data,0,record,timestamp,1745917117000,ms,heart_rate,144,bpm,calories,352,kcal
Data,0,record,timestamp,1745917122000,ms,heart_rate,144,bpm,calories,353,kcal
Data,0,record,timestamp,1745917127000,ms,heart_rate,146,bpm,calories,354,kcal
Data,0,record,timestamp,1745917132000,ms,heart_rate,149,bpm,calories,355,kcal
Data,0,record,timestamp,1745917137000,ms,heart_rate,150,bpm,calories,356,kcal
Data,0,record,timestamp,1745917142000,ms,heart_rate,151,bpm,calories,357,kcal
Data,0,record,timestamp,1745917147000,ms,heart_rate,150,bpm,calories,358,kcal
Data,0,record,timestamp,1745917152000,ms,heart_rate,148,bpm,calories,359,kcal
Data,0,record,timestamp,1745917157000,ms,heart_rate,147,bpm,calories,360,kcal
Data,0,record,timestamp,1745917162000,ms,heart_rate,150,bpm,calories,361,kcal
Data,0,record,timestamp,1745917167000,ms,heart_rate,148,bpm,calories,362,kcal
Data,0,record,timestamp,1745917172000,ms,heart_rate,149,bpm,calories,363,kcal
Data,0,record,timestamp,1745917177000,ms,heart_rate,150,bpm,calories,364,kcal
Data,0,record,timestamp,1745917182000,ms,heart_rate,150,bpm,calories,365,kcal
Data,0,record,timestamp,1745917187000,ms,heart_rate,152,bpm,calories,366,kcal
Data,0,record,timestamp,1745917192000,ms,heart_rate,153,bpm,calories,368,kcal
Data,0,record,timestamp,1745917197000,ms,heart_rate,154,bpm,calories,369,kcal
Data,0,record,timestamp,1745917202000,ms,heart_rate,152,bpm,calories,370,kcal
Data,0,record,timestamp,1745917207000,ms,heart_rate,151,bpm,calories,371,kcal
Data,0,record,timestamp,1745917212000,ms,heart_rate,149,bpm,calories,372,kcal
Data,0,record,timestamp,1745917217000,ms,heart_rate,150,bpm,calories,373,kcal
Data,0,record,timestamp,1745917222000,ms,heart_rate,151,bpm,calories,374,kcal
Data,0,record,timestamp,1745917245000,ms,heart_rate,152,bpm,calories,378,kcal
Data,0,record,timestamp,1745917250000,ms,heart_rate,152,bpm,calories,379,kcal
Data,0,record,timestamp,1745917255000,ms,heart_rate,150,bpm,calories,380,kcal
Data,0,record,timestamp,1745917260000,ms,heart_rate,147,bpm,calories,382,kcal
Data,0,record,timestamp,1745917265000,ms,heart_rate,149,bpm,calories,383,kcal
Data,0,record,timestamp,1745917270000,ms,heart_rate,151,bpm,calories,384,kcal
Data,0,record,timestamp,1745917275000,ms,heart_rate,150,bpm,calories,385,kcal
Data,0,record,timestamp,1745917280000,ms,heart_rate,149,bpm,calories,386,kcal
Data,0,record,timestamp,1745917285000,ms,heart_rate,150,bpm,calories,387,kcal
Data,0,record,timestamp,1745917290000,ms,heart_rate,148,bpm,calories,388,kcal
Data,0,record,timestamp,1745917295000,ms,heart_rate,149,bpm,calories,389,kcal
Data,0,record,timestamp,1745917300000,ms,heart_rate,151,bpm,calories,390,kcal
Data,0,record,timestamp,1745917305000,ms,heart_rate,151,bpm,calories,391,kcal
Data,0,record,timestamp,1745917310000,ms,heart_rate,152,bpm,calories,392,kcal
Data,0,record,timestamp,1745917315000,ms,heart_rate,151,bpm,calories,393,kcal
Data,0,record,timestamp,1745917320000,ms,heart_rate,152,bpm,calories,394,kcal
Data,0,record,timestamp,1745917325000,ms,heart_rate,152,bpm,calories,395,kcal
Data,0,record,timestamp,1745917330000,ms,heart_rate,152,bpm,calories,396,kcal
Data,0,record,timestamp,1745917335000,ms,heart_rate,152,bpm,calories,397,kcal
Data,0,record,timestamp,1745917340000,ms,heart_rate,152,bpm,calories,398,kcal
Data,0,record,timestamp,1745917345000,ms,heart_rate,153,bpm,calories,399,kcal
Data,0,record,timestamp,1745917350000,ms,heart_rate,153,bpm,calories,400,kcal
Data,0,record,timestamp,1745917355000,ms,heart_rate,153,bpm,calories,401,kcal
Data,0,record,timestamp,1745917360000,ms,heart_rate,150,bpm,calories,402,kcal
Data,0,record,timestamp,1745917365000,ms,heart_rate,147,bpm,calories,403,kcal
Data,0,record,timestamp,1745917370000,ms,heart_rate,148,bpm,calories,404,kcal
Data,0,record,timestamp,1745917375000,ms,heart_rate,149,bpm,calories,405,kcal
Data,0,record,timestamp,1745917380000,ms,heart_rate,151,bpm,calories,406,kcal
Data,0,record,timestamp,1745917385000,ms,heart_rate,151,bpm,calories,407,kcal
Data,0,record,timestamp,1745917390000,ms,heart_rate,151,bpm,calories,408,kcal
Data,0,record,timestamp,1745917395000,ms,heart_rate,149,bpm,calories,409,kcal
Data,0,record,timestamp,1745917400000,ms,heart_rate,149,bpm,calories,410,kcal
Data,0,record,timestamp,1745917405000,ms,heart_rate,151,bpm,calories,411,kcal
Data,0,record,timestamp,1745917410000,ms,heart_rate,150,bpm,calories,412,kcal
Data,0,record,timestamp,1745917415000,ms,heart_rate,150,bpm,calories,413,kcal
Data,0,record,timestamp,1745917420000,ms,heart_rate,150,bpm,calories,414,kcal
Data,0,record,timestamp,1745917425000,ms,heart_rate,150,bpm,calories,415,kcal
Data,0,record,timestamp,1745917430000,ms,heart_rate,150,bpm,calories,417,kcal
Data,0,record,timestamp,1745917435000,ms,heart_rate,150,bpm,calories,418,kcal
Data,0,record,timestamp,1745917440000,ms,heart_rate,151,bpm,calories,419,kcal
Data,0,record,timestamp,1745917445000,ms,heart_rate,151,bpm,calories,420,kcal
Data,0,record,timestamp,1745917450000,ms,heart_rate,150,bpm,calories,421,kcal
Data,0,record,timestamp,1745917455000,ms,heart_rate,149,bpm,calories,422,kcal
Data,0,record,timestamp,1745917460000,ms,heart_rate,149,bpm,calories,423,kcal
Data,0,record,timestamp,1745917465000,ms,heart_rate,148,bpm,calories,424,kcal
Data,0,record,timestamp,1745917470000,ms,heart_rate,151,bpm,calories,425,kcal
Data,0,record,timestamp,1745917475000,ms,heart_rate,151,bpm,calories,426,kcal
Data,0,record,timestamp,1745917480000,ms,heart_rate,151,bpm,calories,427,kcal
Data,0,record,timestamp,1745917503000,ms,heart_rate,151,bpm,calories,432,kcal
Data,0,record,timestamp,1745917508000,ms,heart_rate,150,bpm,calories,433,kcal
Data,0,record,timestamp,1745917513000,ms,heart_rate,149,bpm,calories,434,kcal
Data,0,record,timestamp,1745917518000,ms,heart_rate,148,bpm,calories,435,kcal
Data,0,record,timestamp,1745917523000,ms,heart_rate,149,bpm,calories,436,kcal
Data,0,record,timestamp,1745917528000,ms,heart_rate,149,bpm,calories,437,kcal
Data,0,record,timestamp,1745917533000,ms,heart_rate,148,bpm,calories,438,kcal
Data,0,record,timestamp,1745917538000,ms,heart_rate,147,bpm,calories,439,kcal
Data,0,record,timestamp,1745917543000,ms,heart_rate,147,bpm,calories,440,kcal
Data,0,record,timestamp,1745917548000,ms,heart_rate,149,bpm,calories,441,kcal
Data,0,record,timestamp,1745917553000,ms,heart_rate,147,bpm,calories,442,kcal
Data,0,record,timestamp,1745917558000,ms,heart_rate,145,bpm,calories,443,kcal
Data,0,record,timestamp,1745917563000,ms,heart_rate,146,bpm,calories,444,kcal
Data,0,record,timestamp,1745917568000,ms,heart_rate,144,bpm,calories,445,kcal
Data,0,record,timestamp,1745917573000,ms,heart_rate,144,bpm,calories,446,kcal
Data,0,record,timestamp,1745917578000,ms,heart_rate,146,bpm,calories,447,kcal
Data,0,record,timestamp,1745917583000,ms,heart_rate,148,bpm,calories,448,kcal
Data,0,record,timestamp,1745917588000,ms,heart_rate,149,bpm,calories,449,kcal
Data,0,record,timestamp,1745917593000,ms,heart_rate,147,bpm,calories,450,kcal
Data,0,record,timestamp,1745917598000,ms,heart_rate,149,bpm,calories,451,kcal
Data,0,record,timestamp,1745917603000,ms,heart_rate,148,bpm,calories,452,kcal
Data,0,record,timestamp,1745917608000,ms,heart_rate,150,bpm,calories,453,kcal
Data,0,record,timestamp,1745917613000,ms,heart_rate,151,bpm,calories,454,kcal
Data,0,record,timestamp,1745917618000,ms,heart_rate,149,bpm,calories,455,kcal
Data,0,record,timestamp,1745917623000,ms,heart_rate,146,bpm,calories,456,kcal
Data,0,record,timestamp,1745917628000,ms,heart_rate,145,bpm,calories,457,kcal
Data,0,record,timestamp,1745917633000,ms,heart_rate,146,bpm,calories,458,kcal
Data,0,record,timestamp,1745917638000,ms,heart_rate,147,bpm,calories,459,kcal
Data,0,record,timestamp,1745917643000,ms,heart_rate,148,bpm,calories,460,kcal
Data,0,record,timestamp,1745917648000,ms,heart_rate,149,bpm,calories,461,kcal
Data,0,record,timestamp,1745917653000,ms,heart_rate,150,bpm,calories,462,kcal
Data,0,record,timestamp,1745917658000,ms,heart_rate,150,bpm,calories,463,kcal
Data,0,record,timestamp,1745917663000,ms,heart_rate,150,bpm,calories,465,kcal
Data,0,record,timestamp,1745917668000,ms,heart_rate,151,bpm,calories,466,kcal
Data,0,record,timestamp,1745917673000,ms,heart_rate,154,bpm,calories,467,kcal
Data,0,record,timestamp,1745917678000,ms,heart_rate,152,bpm,calories,468,kcal
Data,0,record,timestamp,1745917683000,ms,heart_rate,154,bpm,calories,469,kcal
Data,0,record,timestamp,1745917688000,ms,heart_rate,155,bpm,calories,470,kcal
Data,0,record,timestamp,1745917693000,ms,heart_rate,153,bpm,calories,471,kcal
Data,0,record,timestamp,1745917698000,ms,heart_rate,154,bpm,calories,472,kcal
Data,0,record,timestamp,1745917703000,ms,heart_rate,154,bpm,calories,473,kcal
Data,0,record,timestamp,1745917708000,ms,heart_rate,154,bpm,calories,474,kcal
Data,0,record,timestamp,1745917713000,ms,heart_rate,155,bpm,calories,475,kcal
Data,0,record,timestamp,1745917718000,ms,heart_rate,156,bpm,calories,476,kcal
Data,0,record,timestamp,1745917723000,ms,heart_rate,155,bpm,calories,477,kcal
Data,0,record,timestamp,1745917728000,ms,heart_rate,157,bpm,calories,478,kcal
Data,0,record,timestamp,1745917733000,ms,heart_rate,156,bpm,calories,479,kcal
Data,0,record,timestamp,1745917738000,ms,heart_rate,157,bpm,calories,480,kcal
Data,0,record,timestamp,1745917756000,ms,heart_rate,157,bpm,calories,484,kcal
Data,0,record,timestamp,1745917761000,ms,heart_rate,157,bpm,calories,485,kcal
Data,0,record,timestamp,1745917766000,ms,heart_rate,157,bpm,calories,486,kcal
Data,0,record,timestamp,1745917771000,ms,heart_rate,157,bpm,calories,487,kcal
Data,0,record,timestamp,1745917776000,ms,heart_rate,154,bpm,calories,488,kcal
Data,0,record,timestamp,1745917781000,ms,heart_rate,154,bpm,calories,489,kcal
Data,0,record,timestamp,1745917786000,ms,heart_rate,153,bpm,calories,490,kcal
Data,0,record,timestamp,1745917791000,ms,heart_rate,153,bpm,calories,491,kcal
Data,0,record,timestamp,1745917796000,ms,heart_rate,154,bpm,calories,492,kcal
Data,0,record,timestamp,1745917801000,ms,heart_rate,153,bpm,calories,493,kcal
Data,0,record,timestamp,1745917806000,ms,heart_rate,153,bpm,calories,494,kcal
Data,0,record,timestamp,1745917811000,ms,heart_rate,152,bpm,calories,495,kcal
Data,0,record,timestamp,1745917816000,ms,heart_rate,154,bpm,calories,496,kcal
Data,0,record,timestamp,1745917821000,ms,heart_rate,153,bpm,calories,497,kcal
Data,0,record,timestamp,1745917826000,ms,heart_rate,151,bpm,calories,498,kcal
Data,0,record,timestamp,1745917831000,ms,heart_rate,150,bpm,calories,499,kcal
Data,0,record,timestamp,1745917836000,ms,heart_rate,146,bpm,calories,500,kcal
Data,0,record,timestamp,1745917841000,ms,heart_rate,145,bpm,calories,501,kcal
Data,0,record,timestamp,1745917846000,ms,heart_rate,146,bpm,calories,502,kcal
Data,0,record,timestamp,1745917851000,ms,heart_rate,146,bpm,calories,503,kcal
Data,0,record,timestamp,1745917856000,ms,heart_rate,146,bpm,calories,504,kcal
Data,0,record,timestamp,1745917861000,ms,heart_rate,145,bpm,calories,505,kcal
Data,0,record,timestamp,1745917866000,ms,heart_rate,143,bpm,calories,506,kcal
Data,0,record,timestamp,1745917871000,ms,heart_rate,143,bpm,calories,507,kcal
Data,0,record,timestamp,1745917876000,ms,heart_rate,143,bpm,calories,508,kcal
Data,0,record,timestamp,1745917881000,ms,heart_rate,142,bpm,calories,509,kcal
Data,0,record,timestamp,1745917886000,ms,heart_rate,144,bpm,calories,510,kcal
Data,0,record,timestamp,1745917891000,ms,heart_rate,146,bpm,calories,511,kcal
Data,0,record,timestamp,1745917896000,ms,heart_rate,147,bpm,calories,512,kcal
Data,0,record,timestamp,1745917901000,ms,heart_rate,145,bpm,calories,514,kcal
Data,0,record,timestamp,1745917906000,ms,heart_rate,144,bpm,calories,515,kcal
Data,0,record,timestamp,1745917911000,ms,heart_rate,143,bpm,calories,516,kcal
Data,0,record,timestamp,1745917916000,ms,heart_rate,145,bpm,calories,517,kcal
Data,0,record,timestamp,1745917921000,ms,heart_rate,147,bpm,calories,518,kcal
Data,0,record,timestamp,1745917926000,ms,heart_rate,147,bpm,calories,519,kcal
Data,0,record,timestamp,1745917931000,ms,heart_rate,146,bpm,calories,520,kcal
Data,0,record,timestamp,1745917936000,ms,heart_rate,148,bpm,calories,521,kcal
Data,0,record,timestamp,1745917941000,ms,heart_rate,147,bpm,calories,522,kcal
Data,0,record,timestamp,1745917946000,ms,heart_rate,146,bpm,calories,523,kcal
Data,0,record,timestamp,1745917951000,ms,heart_rate,144,bpm,calories,524,kcal
Data,0,record,timestamp,1745917956000,ms,heart_rate,145,bpm,calories,525,kcal
Data,0,record,timestamp,1745917961000,ms,heart_rate,146,bpm,calories,526,kcal
Data,0,record,timestamp,1745917966000,ms,heart_rate,145,bpm,calories,527,kcal
Data,0,record,timestamp,1745917971000,ms,heart_rate,144,bpm,calories,528,kcal
Data,0,record,timestamp,1745917976000,ms,heart_rate,146,bpm,calories,529,kcal
Data,0,record,timestamp,1745917981000,ms,heart_rate,147,bpm,calories,530,kcal
Data,0,record,timestamp,1745917986000,ms,heart_rate,147,bpm,calories,531,kcal
Data,0,record,timestamp,1745917991000,ms,heart_rate,145,bpm,calories,532,kcal
Data,0,record,timestamp,1745918011000,ms,heart_rate,147,bpm,calories,536,kcal
Data,0,record,timestamp,1745918016000,ms,heart_rate,149,bpm,calories,537,kcal
Data,0,record,timestamp,1745918021000,ms,heart_rate,148,bpm,calories,538,kcal
Data,0,record,timestamp,1745918026000,ms,heart_rate,148,bpm,calories,539,kcal
Data,0,record,timestamp,1745918031000,ms,heart_rate,150,bpm,calories,540,kcal
Data,0,record,timestamp,1745918036000,ms,heart_rate,150,bpm,calories,541,kcal
Data,0,record,timestamp,1745918041000,ms,heart_rate,151,bpm,calories,542,kcal
Data,0,record,timestamp,1745918046000,ms,heart_rate,150,bpm,calories,543,kcal
Data,0,record,timestamp,1745918051000,ms,heart_rate,150,bpm,calories,544,kcal
Data,0,record,timestamp,1745918056000,ms,heart_rate,151,bpm,calories,545,kcal
Data,0,record,timestamp,1745918061000,ms,heart_rate,151,bpm,calories,546,kcal
Data,0,record,timestamp,1745918066000,ms,heart_rate,152,bpm,calories,548,kcal
Data,0,record,timestamp,1745918071000,ms,heart_rate,152,bpm,calories,549,kcal
