Type,Local ID,Message,Field 0,Value 0,Units 0,Field 1,Value 1,Units 1,Field 2,Value 2,Units 2,Field 3,Value 3,Units 3,Field 4,Value 4,Units 4,Field 5,Value 5,Units 5,Field 6,Value 6,Units 6,Field 7,Value 7,Units 7,Field 8,Value 8,Units 8,Field 9,Value 9,Units 9,Field 10,Value 10,Units 10,Field 11,Value 11,Units 11
Data,0,length,message_index,96,,timestamp,1746530367000,ms,event,28,,event_type,1,,start_time,1746533193000,ms,total_elapsed_time,31.0,s,total_timer_time,31.0,s,total_strokes,13,strokes,avg_speed,0.806,m/s,swim_stroke,0,swim_stroke,event_group,255,,length_type,1,
Data,0,length,message_index,97,,timestamp,1746530367000,ms,event,28,,event_type,1,,start_time,1746533224000,ms,total_elapsed_time,30.0,s,total_timer_time,30.0,s,total_strokes,12,strokes,avg_speed,0.833,m/s,swim_stroke,0,swim_stroke,event_group,255,,length_type,1,
Data,0,length,message_index,98,,timestamp,1746530367000,ms,event,28,,event_type,1,,start_time,1746533254000,ms,total_elapsed_time,33.0,s,total_timer_time,33.0,s,total_strokes,12,strokes,avg_speed,0.758,m/s,swim_stroke,0,swim_stroke,event_group,255,,length_type,1,
Data,0,length,message_index,99,,timestamp,1746530367000,ms,event,28,,event_type,1,,start_time,1746533287000,ms,total_elapsed_time,29.0,s,total_timer_time,29.0,s,total_strokes,11,strokes,avg_speed,0.862,m/s,swim_stroke,0,swim_stroke,event_group,255,,length_type,1,
Data,0,length,message_index,100,,timestamp,1746530367000,ms,event,28,,event_type,1,,start_time,1746533316000,ms,total_elapsed_time,31.0,s,total_timer_time,31.0,s,total_strokes,12,strokes,avg_speed,0.806,m/s,swim_stroke,0,swim_stroke,event_group,255,,length_type,1,
Data,0,length,message_index,101,,timestamp,1746530367000,ms,event,28,,event_type,1,,start_time,1746533347000,ms,total_elapsed_time,31.0,s,total_timer_time,31.0,s,total_strokes,12,strokes,avg_speed,0.806,m/s,swim_stroke,0,swim_stroke,event_group,255,,length_type,1,
Data,0,length,message_index,102,,timestamp,1746530367000,ms,event,28,,event_type,1,,start_time,1746533378000,ms,total_elapsed_time,28.0,s,total_timer_time,28.0,s,total_strokes,11,strokes,avg_speed,0.893,m/s,swim_stroke,0,swim_stroke,event_group,255,,length_type,1,
Data,0,length,message_index,103,,timestamp,1746530367000,ms,event,28,,event_type,1,,start_time,1746533406000,ms,total_elapsed_time,30.0,s,total_timer_time,30.0,s,total_strokes,12,strokes,avg_speed,0.833,m/s,swim_stroke,0,swim_stroke,event_group,255,,length_type,1,
Data,0,length,message_index,104,,timestamp,1746530367000,ms,event,28,,event_type,1,,start_time,1746533436000,ms,total_elapsed_time,25.0,s,total_timer_time,25.0,s,total_strokes,11,strokes,avg_speed,1.0,m/s,swim_stroke,0,swim_stroke,event_group,255,,length_type,1,
Data,0,length,message_index,105,,timestamp,1746530367000,ms,event,28,,event_type,1,,start_time,1746533461000,ms,total_elapsed_time,27.0,s,total_timer_time,27.0,s,total_strokes,11,strokes,avg_speed,0.926,m/s,swim_stroke,0,swim_stroke,event_group,255,,length_type,1,
Data,0,length,message_index,106,,timestamp,1746530367000,ms,event,28,,event_type,1,,start_time,1746533488000,ms,total_elapsed_time,27.0,s,total_timer_time,27.0,s,total_strokes,12,strokes,avg_speed,0.926,m/s,swim_stroke,0,swim_stroke,event_group,255,,length_type,1,
Data,0,length,message_index,107,,timestamp,1746530367000,ms,event,28,,event_type,1,,start_time,1746533515000,ms,total_elapsed_time,28.0,s,total_timer_time,28.0,s,total_strokes,11,strokes,avg_speed,0.893,m/s,swim_stroke,0,swim_stroke,event_group,255,,length_type,1,
Data,0,length,message_index,108,,timestamp,1746530367000,ms,event,28,,event_type,1,,start_time,1746533543000,ms,total_elapsed_time,33.0,s,total_timer_time,33.0,s,total_strokes,13,strokes,avg_speed,0.758,m/s,swim_stroke,0,swim_stroke,event_group,255,,length_type,1,
Data,0,length,message_index,109,,timestamp,1746530367000,ms,event,28,,event_type,1,,start_time,1746533576000,ms,total_elapsed_time,25.0,s,total_timer_time,25.0,s,total_strokes,11,strokes,avg_speed,1.0,m/s,swim_stroke,0,swim_stroke,event_group,255,,length_type,1,
Data,0,length,message_index,110,,timestamp,1746530367000,ms,event,28,,event_type,1,,start_time,1746533601000,ms,total_elapsed_time,27.0,s,total_timer_time,27.0,s,total_strokes,12,strokes,avg_speed,0.926,m/s,swim_stroke,0,swim_stroke,event_group,255,,length_type,1,
Data,0,length,message_index,111,,timestamp,1746530367000,ms,event,28,,event_type,1,,start_time,1746533628000,ms,total_elapsed_time,29.0,s,total_timer_time,29.0,s,total_strokes,12,strokes,avg_speed,0.862,m/s,swim_stroke,0,swim_stroke,event_group,255,,length_type,1,
Data,0,length,message_index,112,,timestamp,1746530367000,ms,event,28,,event_type,1,,start_time,1746533657000,ms,total_elapsed_time,28.0,s,total_timer_time,28.0,s,total_strokes,13,strokes,avg_speed,0.893,m/s,swim_stroke,0,swim_stroke,event_group,255,,length_type,1,
Data,0,length,message_index,113,,timestamp,1746530367000,ms,event,28,,event_type,1,,start_time,1746533685000,ms,total_elapsed_time,29.0,s,total_timer_time,29.0,s,total_strokes,13,strokes,avg_speed,0.862,m/s,swim_stroke,0,swim_stroke,event_group,255,,length_type,1,
Data,0,length,message_index,114,,timestamp,1746530367000,ms,event,28,,event_type,1,,start_time,1746533714000,ms,total_elapsed_time,30.0,s,total_timer_time,30.0,s,total_strokes,13,strokes,avg_speed,0.833,m/s,swim_stroke,0,swim_stroke,event_group,255,,length_type,1,
Data,0,length,message_index,115,,timestamp,1746530367000,ms,event,28,,event_type,1,,start_time,1746533744000,ms,total_elapsed_time,29.0,s,total_timer_time,29.0,s,total_strokes,13,strokes,avg_speed,0.862,m/s,swim_stroke,0,swim_stroke,event_group,255,,length_type,1,
Data,0,length,message_index,116,,timestamp,1746530367000,ms,event,28,,event_type,1,,start_time,1746533773000,ms,total_elapsed_time,33.0,s,total_timer_time,33.0,s,total_strokes,12,strokes,avg_speed,0.758,m/s,swim_stroke,0,swim_stroke,event_group,255,,length_type,1,
Data,0,length,message_index,117,,timestamp,1746530367000,ms,event,28,,event_type,1,,start_time,1746533806000,ms,total_elapsed_time,26.0,s,total_timer_time,26.0,s,total_strokes,13,strokes,avg_speed,0.962,m/s,swim_stroke,0,swim_stroke,event_group,255,,length_type,1,
Data,0,length,message_index,118,,timestamp,1746530367000,ms,event,28,,event_type,1,,start_time,1746533832000,ms,total_elapsed_time,28.0,s,total_timer_time,28.0,s,total_strokes,13,strokes,avg_speed,0.893,m/s,swim_stroke,0,swim_stroke,event_group,255,,length_type,1,
Data,0,length,message_index,119,,timestamp,1746530367000,ms,event,28,,event_type,1,,start_time,1746533860000,ms,total_elapsed_time,23.0,s,total_timer_time,23.0,s,total_strokes,12,strokes,avg_speed,1.087,m/s,swim_stroke,0,swim_stroke,event_group,255,,length_type,1,
Definition,0,lap,timestamp,4,bytes,start_time,4,bytes,total_elapsed_time,4,bytes,total_timer_time,4,bytes,total_distance,4,bytes,num_lengths,2,bytes,swim_stroke,1,bytes
Data,0,lap,timestamp,1746530367000,ms,start_time,1746530454000,ms,total_elapsed_time,115.0,s,total_timer_time,115.0,s,total_distance,100.0,m,num_lengths,4,lengths,swim_stroke,0,
Data,0,lap,timestamp,1746530367000,ms,start_time,1746530569000,ms,total_elapsed_time,120.0,s,total_timer_time,120.0,s,total_distance,100.0,m,num_lengths,4,lengths,swim_stroke,0,
Data,0,lap,timestamp,1746530367000,ms,start_time,1746530690000,ms,total_elapsed_time,118.0,s,total_timer_time,118.0,s,total_distance,100.0,m,num_lengths,4,lengths,swim_stroke,0,
Data,0,lap,timestamp,1746530367000,ms,start_time,1746530808000,ms,total_elapsed_time,125.0,s,total_timer_time,125.0,s,total_distance,100.0,m,num_lengths,4,lengths,swim_stroke,0,
Data,0,lap,timestamp,1746530367000,ms,start_time,1746530927000,ms,total_elapsed_time,109.0,s,total_timer_time,109.0,s,total_distance,100.0,m,num_lengths,4,lengths,swim_stroke,0,
Data,0,lap,timestamp,1746530367000,ms,start_time,1746531040000,ms,total_elapsed_time,114.0,s,total_timer_time,114.0,s,total_distance,100.0,m,num_lengths,4,lengths,swim_stroke,0,
Data,0,lap,timestamp,1746530367000,ms,start_time,1746531155000,ms,total_elapsed_time,115.0,s,total_timer_time,115.0,s,total_distance,100.0,m,num_lengths,4,lengths,swim_stroke,0,
Data,0,lap,timestamp,1746530367000,ms,start_time,1746531270000,ms,total_elapsed_time,115.0,s,total_timer_time,115.0,s,total_distance,100.0,m,num_lengths,4,lengths,swim_stroke,0,
Data,0,lap,timestamp,1746530367000,ms,start_time,1746531384000,ms,total_elapsed_time,115.0,s,total_timer_time,115.0,s,total_distance,100.0,m,num_lengths,4,lengths,swim_stroke,0,
Data,0,lap,timestamp,1746530367000,ms,start_time,1746531496000,ms,total_elapsed_time,117.0,s,total_timer_time,117.0,s,total_distance,100.0,m,num_lengths,4,lengths,swim_stroke,0,
Data,0,lap,timestamp,1746530367000,ms,start_time,1746531612000,ms,total_elapsed_time,115.0,s,total_timer_time,115.0,s,total_distance,100.0,m,num_lengths,4,lengths,swim_stroke,0,
Data,0,lap,timestamp,1746530367000,ms,start_time,1746531733000,ms,total_elapsed_time,118.0,s,total_timer_time,118.0,s,total_distance,100.0,m,num_lengths,4,lengths,swim_stroke,0,
Data,0,lap,timestamp,1746530367000,ms,start_time,1746531852000,ms,total_elapsed_time,118.0,s,total_timer_time,118.0,s,total_distance,100.0,m,num_lengths,4,lengths,swim_stroke,0,
Data,0,lap,timestamp,1746530367000,ms,start_time,1746531963000,ms,total_elapsed_time,111.0,s,total_timer_time,111.0,s,total_distance,100.0,m,num_lengths,4,lengths,swim_stroke,0,
Data,0,lap,timestamp,1746530367000,ms,start_time,1746532080000,ms,total_elapsed_time,124.0,s,total_timer_time,124.0,s,total_distance,100.0,m,num_lengths,4,lengths,swim_stroke,0,
Data,0,lap,timestamp,1746530367000,ms,start_time,1746532203000,ms,total_elapsed_time,118.0,s,total_timer_time,118.0,s,total_distance,100.0,m,num_lengths,4,lengths,swim_stroke,0,
Data,0,lap,timestamp,1746530367000,ms,start_time,1746532316000,ms,total_elapsed_time,112.0,s,total_timer_time,112.0,s,total_distance,100.0,m,num_lengths,4,lengths,swim_stroke,0,
Data,0,lap,timestamp,1746530367000,ms,start_time,1746532433000,ms,total_elapsed_time,119.0,s,total_timer_time,119.0,s,total_distance,100.0,m,num_lengths,4,lengths,swim_stroke,0,
Data,0,lap,timestamp,1746530367000,ms,start_time,1746532556000,ms,total_elapsed_time,126.0,s,total_timer_time,126.0,s,total_distance,100.0,m,num_lengths,4,lengths,swim_stroke,0,
Data,0,lap,timestamp,1746530367000,ms,start_time,1746532681000,ms,total_elapsed_time,116.0,s,total_timer_time,116.0,s,total_distance,100.0,m,num_lengths,4,lengths,swim_stroke,0,
Data,0,lap,timestamp,1746530367000,ms,start_time,1746532799000,ms,total_elapsed_time,122.0,s,total_timer_time,122.0,s,total_distance,100.0,m,num_lengths,4,lengths,swim_stroke,0,
Data,0,lap,timestamp,1746530367000,ms,start_time,1746532923000,ms,total_elapsed_time,124.0,s,total_timer_time,124.0,s,total_distance,100.0,m,num_lengths,4,lengths,swim_stroke,0,
Data,0,lap,timestamp,1746530367000,ms,start_time,1746533041000,ms,total_elapsed_time,124.0,s,total_timer_time,124.0,s,total_distance,100.0,m,num_lengths,4,lengths,swim_stroke,0,
Data,0,lap,timestamp,1746530367000,ms,start_time,1746533163000,ms,total_elapsed_time,116.0,s,total_timer_time,116.0,s,total_distance,100.0,m,num_lengths,4,lengths,swim_stroke,0,
Data,0,lap,timestamp,1746530367000,ms,start_time,1746533287000,ms,total_elapsed_time,123.0,s,total_timer_time,123.0,s,total_distance,100.0,m,num_lengths,4,lengths,swim_stroke,0,
Data,0,lap,timestamp,1746530367000,ms,start_time,1746533406000,ms,total_elapsed_time,120.0,s,total_timer_time,120.0,s,total_distance,100.0,m,num_lengths,4,lengths,swim_stroke,0,
Data,0,lap,timestamp,1746530367000,ms,start_time,1746533515000,ms,total_elapsed_time,107.0,s,total_timer_time,107.0,s,total_distance,100.0,m,num_lengths,4,lengths,swim_stroke,0,
Data,0,lap,timestamp,1746530367000,ms,start_time,1746533628000,ms,total_elapsed_time,114.0,s,total_timer_time,114.0,s,total_distance,100.0,m,num_lengths,4,lengths,swim_stroke,0,
Data,0,lap,timestamp,1746530367000,ms,start_time,1746533744000,ms,total_elapsed_time,116.0,s,total_timer_time,116.0,s,total_distance,100.0,m,num_lengths,4,lengths,swim_stroke,0,
Data,0,lap,timestamp,1746530367000,ms,start_time,1746533860000,ms,total_elapsed_time,110.0,s,total_timer_time,110.0,s,total_distance,100.0,m,num_lengths,4,lengths,swim_stroke,0,
Definition,0,record,timestamp,4,bytes,heart_rate,1,bytes,calories,2,bytes
Data,0,record,timestamp,1746530405000,ms,heart_rate,77,bpm,calories,7,kcal
Data,0,record,timestamp,1746530410000,ms,heart_rate,84,bpm,calories,8,kcal
Data,0,record,timestamp,1746530415000,ms,heart_rate,90,bpm,calories,9,kcal
Data,0,record,timestamp,1746530420000,ms,heart_rate,106,bpm,calories,10,kcal
Data,0,record,timestamp,1746530425000,ms,heart_rate,115,bpm,calories,11,kcal
Data,0,record,timestamp,1746530430000,ms,heart_rate,125,bpm,calories,12,kcal
Data,0,record,timestamp,1746530435000,ms,heart_rate,127,bpm,calories,14,kcal
Data,0,record,timestamp,1746530440000,ms,heart_rate,128,bpm,calories,15,kcal
Data,0,record,timestamp,1746530445000,ms,heart_rate,130,bpm,calories,16,kcal
Data,0,record,timestamp,1746530450000,ms,heart_rate,131,bpm,calories,17,kcal
Data,0,record,timestamp,1746530455000,ms,heart_rate,132,bpm,calories,18,kcal
Data,0,record,timestamp,1746530460000,ms,heart_rate,131,bpm,calories,19,kcal
Data,0,record,timestamp,1746530465000,ms,heart_rate,131,bpm,calories,20,kcal
Data,0,record,timestamp,1746530470000,ms,heart_rate,133,bpm,calories,21,kcal
Data,0,record,timestamp,1746530475000,ms,heart_rate,132,bpm,calories,22,kcal
Data,0,record,timestamp,1746530480000,ms,heart_rate,134,bpm,calories,23,kcal
Data,0,record,timestamp,1746530485000,ms,heart_rate,136,bpm,calories,24,kcal
Data,0,record,timestamp,1746530490000,ms,heart_rate,137,bpm,calories,25,kcal
Data,0,record,timestamp,1746530495000,ms,heart_rate,138,bpm,calories,26,kcal
Data,0,record,timestamp,1746530500000,ms,heart_rate,139,bpm,calories,27,kcal
Data,0,record,timestamp,1746530505000,ms,heart_rate,139,bpm,calories,28,kcal
Data,0,record,timestamp,1746530510000,ms,heart_rate,140,bpm,calories,29,kcal
Data,0,record,timestamp,1746530515000,ms,heart_rate,139,bpm,calories,30,kcal
Data,0,record,timestamp,1746530520000,ms,heart_rate,138,bpm,calories,31,kcal
Data,0,record,timestamp,1746530525000,ms,heart_rate,137,bpm,calories,32,kcal
Data,0,record,timestamp,1746530530000,ms,heart_rate,139,bpm,calories,33,kcal
Data,0,record,timestamp,1746530535000,ms,heart_rate,138,bpm,calories,34,kcal
Data,0,record,timestamp,1746530540000,ms,heart_rate,138,bpm,calories,35,kcal
Data,0,record,timestamp,1746530545000,ms,heart_rate,139,bpm,calories,36,kcal
Data,0,record,timestamp,1746530550000,ms,heart_rate,138,bpm,calories,37,kcal
Data,0,record,timestamp,1746530555000,ms,heart_rate,137,bpm,calories,38,kcal
Data,0,record,timestamp,1746530560000,ms,heart_rate,138,bpm,calories,39,kcal
Data,0,record,timestamp,1746530565000,ms,heart_rate,139,bpm,calories,40,kcal
Data,0,record,timestamp,1746530570000,ms,heart_rate,138,bpm,calories,41,kcal
Data,0,record,timestamp,1746530575000,ms,heart_rate,140,bpm,calories,42,kcal
Data,0,record,timestamp,1746530580000,ms,heart_rate,141,bpm,calories,43,kcal
Data,0,record,timestamp,1746530585000,ms,heart_rate,141,bpm,calories,44,kcal
Data,0,record,timestamp,1746530590000,ms,heart_rate,142,bpm,calories,45,kcal
Data,0,record,timestamp,1746530595000,ms,heart_rate,143,bpm,calories,47,kcal
Data,0,record,timestamp,1746530600000,ms,heart_rate,143,bpm,calories,48,kcal
Data,0,record,timestamp,1746530605000,ms,heart_rate,144,bpm,calories,49,kcal
Data,0,record,timestamp,1746530610000,ms,heart_rate,144,bpm,calories,50,kcal
Data,0,record,timestamp,1746530615000,ms,heart_rate,145,bpm,calories,51,kcal
Data,0,record,timestamp,1746530620000,ms,heart_rate,146,bpm,calories,52,kcal
Data,0,record,timestamp,1746530625000,ms,heart_rate,147,bpm,calories,53,kcal
Data,0,record,timestamp,1746530630000,ms,heart_rate,147,bpm,calories,54,kcal
Data,0,record,timestamp,1746530635000,ms,heart_rate,147,bpm,calories,55,kcal
Data,0,record,timestamp,1746530640000,ms,heart_rate,147,bpm,calories,56,kcal
Data,0,record,timestamp,1746530662000,ms,heart_rate,149,bpm,calories,60,kcal
Data,0,record,timestamp,1746530667000,ms,heart_rate,149,bpm,calories,61,kcal
Data,0,record,timestamp,1746530672000,ms,heart_rate,149,bpm,calories,62,kcal
Data,0,record,timestamp,1746530677000,ms,heart_rate,150,bpm,calories,63,kcal
Data,0,record,timestamp,1746530682000,ms,heart_rate,151,bpm,calories,64,kcal
Data,0,record,timestamp,1746530687000,ms,heart_rate,149,bpm,calories,65,kcal
Data,0,record,timestamp,1746530692000,ms,heart_rate,151,bpm,calories,67,kcal
Data,0,record,timestamp,1746530697000,ms,heart_rate,151,bpm,calories,68,kcal
Data,0,record,timestamp,1746530702000,ms,heart_rate,151,bpm,calories,69,kcal
Data,0,record,timestamp,1746530707000,ms,heart_rate,152,bpm,calories,70,kcal
Data,0,record,timestamp,1746530712000,ms,heart_rate,153,bpm,calories,71,kcal
Data,0,record,timestamp,1746530717000,ms,heart_rate,153,bpm,calories,72,kcal
Data,0,record,timestamp,1746530722000,ms,heart_rate,155,bpm,calories,73,kcal
Data,0,record,timestamp,1746530727000,ms,heart_rate,155,bpm,calories,74,kcal
Data,0,record,timestamp,1746530732000,ms,heart_rate,154,bpm,calories,75,kcal
Data,0,record,timestamp,1746530737000,ms,heart_rate,154,bpm,calories,76,kcal
Data,0,record,timestamp,1746530742000,ms,heart_rate,155,bpm,calories,77,kcal
Data,0,record,timestamp,1746530747000,ms,heart_rate,154,bpm,calories,78,kcal
Data,0,record,timestamp,1746530752000,ms,heart_rate,154,bpm,calories,79,kcal
Data,0,record,timestamp,1746530757000,ms,heart_rate,151,bpm,calories,80,kcal
Data,0,record,timestamp,1746530762000,ms,heart_rate,153,bpm,calories,81,kcal
Data,0,record,timestamp,1746530767000,ms,heart_rate,153,bpm,calories,82,kcal
Data,0,record,timestamp,1746530772000,ms,heart_rate,153,bpm,calories,83,kcal
Data,0,record,timestamp,1746530777000,ms,heart_rate,149,bpm,calories,84,kcal
Data,0,record,timestamp,1746530782000,ms,heart_rate,150,bpm,calories,85,kcal
Data,0,record,timestamp,1746530787000,ms,heart_rate,150,bpm,calories,86,kcal
Data,0,record,timestamp,1746530792000,ms,heart_rate,150,bpm,calories,87,kcal
Data,0,record,timestamp,1746530797000,ms,heart_rate,149,bpm,calories,88,kcal
Data,0,record,timestamp,1746530802000,ms,heart_rate,151,bpm,calories,89,kcal
Data,0,record,timestamp,1746530807000,ms,heart_rate,151,bpm,calories,90,kcal
Data,0,record,timestamp,1746530812000,ms,heart_rate,150,bpm,calories,91,kcal
Data,0,record,timestamp,1746530817000,ms,heart_rate,150,bpm,calories,92,kcal
Data,0,record,timestamp,1746530822000,ms,heart_rate,151,bpm,calories,93,kcal
Data,0,record,timestamp,1746530827000,ms,heart_rate,151,bpm,calories,94,kcal
Data,0,record,timestamp,1746530832000,ms,heart_rate,151,bpm,calories,95,kcal
Data,0,record,timestamp,1746530837000,ms,heart_rate,148,bpm,calories,96,kcal
Data,0,record,timestamp,1746530842000,ms,heart_rate,147,bpm,calories,97,kcal
Data,0,record,timestamp,1746530847000,ms,heart_rate,146,bpm,calories,98,kcal
Data,0,record,timestamp,1746530852000,ms,heart_rate,146,bpm,calories,100,kcal
Data,0,record,timestamp,1746530857000,ms,heart_rate,146,bpm,calories,101,kcal
Data,0,record,timestamp,1746530862000,ms,heart_rate,146,bpm,calories,102,kcal
Data,0,record,timestamp,1746530867000,ms,heart_rate,147,bpm,calories,103,kcal
Data,0,record,timestamp,1746530872000,ms,heart_rate,145,bpm,calories,104,kcal
Data,0,record,timestamp,1746530877000,ms,heart_rate,145,bpm,calories,105,kcal
Data,0,record,timestamp,1746530882000,ms,heart_rate,146,bpm,calories,106,kcal
Data,0,record,timestamp,1746530887000,ms,heart_rate,146,bpm,calories,107,kcal
Data,0,record,timestamp,1746530892000,ms,heart_rate,143,bpm,calories,108,kcal
Data,0,record,timestamp,1746530897000,ms,heart_rate,140,bpm,calories,109,kcal
Data,0,record,timestamp,1746530913000,ms,heart_rate,140,bpm,calories,112,kcal
Data,0,record,timestamp,1746530918000,ms,heart_rate,142,bpm,calories,113,kcal
Data,0,record,timestamp,1746530923000,ms,heart_rate,143,bpm,calories,114,kcal
Data,0,record,timestamp,1746530928000,ms,heart_rate,145,bpm,calories,115,kcal
Data,0,record,timestamp,1746530933000,ms,heart_rate,145,bpm,calories,116,kcal
Data,0,record,timestamp,1746530938000,ms,heart_rate,147,bpm,calories,117,kcal
Data,0,record,timestamp,1746530943000,ms,heart_rate,147,bpm,calories,118,kcal
Data,0,record,timestamp,1746530948000,ms,heart_rate,146,bpm,calories,119,kcal
Data,0,record,timestamp,1746530953000,ms,heart_rate,144,bpm,calories,120,kcal
Data,0,record,timestamp,1746530958000,ms,heart_rate,145,bpm,calories,121,kcal
Data,0,record,timestamp,1746530963000,ms,heart_rate,146,bpm,calories,122,kcal
Data,0,record,timestamp,1746530968000,ms,heart_rate,145,bpm,calories,123,kcal
Data,0,record,timestamp,1746530973000,ms,heart_rate,146,bpm,calories,124,kcal
Data,0,record,timestamp,1746530978000,ms,heart_rate,147,bpm,calories,126,kcal
Data,0,record,timestamp,1746530983000,ms,heart_rate,143,bpm,calories,127,kcal
Data,0,record,timestamp,1746530988000,ms,heart_rate,141,bpm,calories,128,kcal
Data,0,record,timestamp,1746530993000,ms,heart_rate,141,bpm,calories,129,kcal
Data,0,record,timestamp,1746530998000,ms,heart_rate,143,bpm,calories,130,kcal
Data,0,record,timestamp,1746531003000,ms,heart_rate,144,bpm,calories,131,kcal
Data,0,record,timestamp,1746531008000,ms,heart_rate,145,bpm,calories,132,kcal
Data,0,record,timestamp,1746531013000,ms,heart_rate,144,bpm,calories,133,kcal
Data,0,record,timestamp,1746531018000,ms,heart_rate,144,bpm,calories,134,kcal
Data,0,record,timestamp,1746531023000,ms,heart_rate,144,bpm,calories,135,kcal
Data,0,record,timestamp,1746531028000,ms,heart_rate,143,bpm,calories,136,kcal
Data,0,record,timestamp,1746531033000,ms,heart_rate,144,bpm,calories,137,kcal
Data,0,record,timestamp,1746531038000,ms,heart_rate,144,bpm,calories,138,kcal
Data,0,record,timestamp,1746531043000,ms,heart_rate,144,bpm,calories,139,kcal
Data,0,record,timestamp,1746531048000,ms,heart_rate,145,bpm,calories,140,kcal
Data,0,record,timestamp,1746531053000,ms,heart_rate,145,bpm,calories,141,kcal
Data,0,record,timestamp,1746531058000,ms,heart_rate,146,bpm,calories,142,kcal
Data,0,record,timestamp,1746531063000,ms,heart_rate,146,bpm,calories,143,kcal
Data,0,record,timestamp,1746531068000,ms,heart_rate,147,bpm,calories,144,kcal
Data,0,record,timestamp,1746531073000,ms,heart_rate,148,bpm,calories,145,kcal
Data,0,record,timestamp,1746531078000,ms,heart_rate,147,bpm,calories,146,kcal
Data,0,record,timestamp,1746531083000,ms,heart_rate,145,bpm,calories,147,kcal
Data,0,record,timestamp,1746531088000,ms,heart_rate,146,bpm,calories,148,kcal
Data,0,record,timestamp,1746531093000,ms,heart_rate,148,bpm,calories,149,kcal
Data,0,record,timestamp,1746531098000,ms,heart_rate,146,bpm,calories,150,kcal
Data,0,record,timestamp,1746531103000,ms,heart_rate,142,bpm,calories,151,kcal
Data,0,record,timestamp,1746531108000,ms,heart_rate,143,bpm,calories,152,kcal
Data,0,record,timestamp,1746531113000,ms,heart_rate,144,bpm,calories,153,kcal
Data,0,record,timestamp,1746531118000,ms,heart_rate,144,bpm,calories,154,kcal
Data,0,record,timestamp,1746531123000,ms,heart_rate,144,bpm,calories,155,kcal
Data,0,record,timestamp,1746531128000,ms,heart_rate,144,bpm,calories,156,kcal
Data,0,record,timestamp,1746531133000,ms,heart_rate,144,bpm,calories,157,kcal
Data,0,record,timestamp,1746531138000,ms,heart_rate,144,bpm,calories,159,kcal
Data,0,record,timestamp,1746531143000,ms,heart_rate,143,bpm,calories,160,kcal
Data,0,record,timestamp,1746531148000,ms,heart_rate,144,bpm,calories,161,kcal
Data,0,record,timestamp,1746531180000,ms,heart_rate,144,bpm,calories,167,kcal
Data,0,record,timestamp,1746531185000,ms,heart_rate,143,bpm,calories,168,kcal
Data,0,record,timestamp,1746531190000,ms,heart_rate,145,bpm,calories,169,kcal
Data,0,record,timestamp,1746531195000,ms,heart_rate,145,bpm,calories,170,kcal
Data,0,record,timestamp,1746531200000,ms,heart_rate,143,bpm,calories,171,kcal
Data,0,record,timestamp,1746531205000,ms,heart_rate,143,bpm,calories,172,kcal
Data,0,record,timestamp,1746531210000,ms,heart_rate,142,bpm,calories,173,kcal
Data,0,record,timestamp,1746531215000,ms,heart_rate,143,bpm,calories,174,kcal
Data,0,record,timestamp,1746531220000,ms,heart_rate,144,bpm,calories,175,kcal
Data,0,record,timestamp,1746531225000,ms,heart_rate,144,bpm,calories,176,kcal
Data,0,record,timestamp,1746531230000,ms,heart_rate,144,bpm,calories,177,kcal
Data,0,record,timestamp,1746531235000,ms,heart_rate,144,bpm,calories,179,kcal
Data,0,record,timestamp,1746531240000,ms,heart_rate,142,bpm,calories,180,kcal
Data,0,record,timestamp,1746531245000,ms,heart_rate,143,bpm,calories,181,kcal
Data,0,record,timestamp,1746531250000,ms,heart_rate,142,bpm,calories,182,kcal
Data,0,record,timestamp,1746531255000,ms,heart_rate,142,bpm,calories,183,kcal
Data,0,record,timestamp,1746531260000,ms,heart_rate,142,bpm,calories,184,kcal
Data,0,record,timestamp,1746531265000,ms,heart_rate,143,bpm,calories,185,kcal
Data,0,record,timestamp,1746531270000,ms,heart_rate,143,bpm,calories,186,kcal
Data,0,record,timestamp,1746531275000,ms,heart_rate,142,bpm,calories,187,kcal
Data,0,record,timestamp,1746531280000,ms,heart_rate,144,bpm,calories,188,kcal
Data,0,record,timestamp,1746531285000,ms,heart_rate,145,bpm,calories,189,kcal
Data,0,record,timestamp,1746531290000,ms,heart_rate,145,bpm,calories,190,kcal
Data,0,record,timestamp,1746531295000,ms,heart_rate,144,bpm,calories,191,kcal
Data,0,record,timestamp,1746531300000,ms,heart_rate,145,bpm,calories,192,kcal
Data,0,record,timestamp,1746531305000,ms,heart_rate,144,bpm,calories,193,kcal
Data,0,record,timestamp,1746531310000,ms,heart_rate,143,bpm,calories,194,kcal
Data,0,record,timestamp,1746531315000,ms,heart_rate,144,bpm,calories,195,kcal
Data,0,record,timestamp,1746531320000,ms,heart_rate,145,bpm,calories,196,kcal
Data,0,record,timestamp,1746531325000,ms,heart_rate,145,bpm,calories,197,kcal
Data,0,record,timestamp,1746531330000,ms,heart_rate,146,bpm,calories,198,kcal
Data,0,record,timestamp,1746531335000,ms,heart_rate,147,bpm,calories,199,kcal
Data,0,record,timestamp,1746531340000,ms,heart_rate,147,bpm,calories,200,kcal
Data,0,record,timestamp,1746531345000,ms,heart_rate,146,bpm,calories,201,kcal
