WORKOUT_ID,TIMESTAMP,HEART_RATE,SPEED,STEP_RATE,CADENCE,STEP_LENGTH,GROUND_CONTACT_TIME,IMPACT,SWING_ANGLE,FORE_FOOT_LANDING,MID_FOOT_LANDING,BACK_FOOT_LANDING,EVERSION_ANGLE,SWOLF,STROKE_RATE,DATA_ERROR_HEX,CALORIES,CYCLING_POWER,FREQUENCY,ALTITUDE,HANG_TIME,IMPACT_HANG_RATE,RIDE_CADENCE,AP,VO,GTB,VR,CEILING,TEMP,SPO2,CNS
25,1746355381,-102,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,111,7,,-1,-1,-1,,-1,-1,-1,0.0,0.0,0.0,0.0,-1,-1,-1,-1
25,1746355386,-105,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,111,7,,-1,-1,-1,,-1,-1,-1,0.0,0.0,0.0,0.0,-1,-1,-1,-1
25,1746355391,-104,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,111,7,,-1,-1,-1,,-1,-1,-1,0.0,0.0,0.0,0.0,-1,-1,-1,-1
25,1746355396,-102,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,111,7,,-1,-1,-1,,-1,-1,-1,0.0,0.0,0.0,0.0,-1,-1,-1,-1
25,1746355401,-102,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,111,7,,-1,-1,-1,,-1,-1,-1,0.0,0.0,0.0,0.0,-1,-1,-1,-1
25,1746355406,-103,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,111,7,,-1,-1,-1,,-1,-1,-1,0.0,0.0,0.0,0.0,-1,-1,-1,-1
25,1746355411,-104,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,111,7,,-1,-1,-1,,-1,-1,-1,0.0,0.0,0.0,0.0,-1,-1,-1,-1
25,1746355413,106,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,37,29,,-1,-1,-1,,-1,-1,-1,0.0,0.0,0.0,0.0,-1,-1,-1,-1
25,1746355416,-122,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,111,7,,-1,-1,-1,,-1,-1,-1,0.0,0.0,0.0,0.0,-1,-1,-1,-1
25,1746355418,117,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,37,29,,-1,-1,-1,,-1,-1,-1,0.0,0.0,0.0,0.0,-1,-1,-1,-1
25,1746355421,-126,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,111,7,,-1,-1,-1,,-1,-1,-1,0.0,0.0,0.0,0.0,-1,-1,-1,-1
